""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffexpressed"
"Mbtps2"	0.127907156366418	4.65335934598942	2.34260519849936	0.0295043468915041	0.270792638643037	-3.57929388575113	"NO"
"Edc4"	-0.124360047875252	5.99647917058586	-2.34212805608531	0.0295337973162515	0.270834384158138	-3.71252174020205	"NO"
"Ubxn11"	-0.216464452380001	4.59396010906407	-2.34126842982195	0.0295869241932295	0.271092997072927	-3.572996180854	"NO"
"Clk4"	-0.187350290319084	6.66611984166155	-2.33969494642959	0.029684397975474	0.271711770294632	-3.72999130818348	"NO"
"Drc1"	-0.207064263943374	4.95796631636111	-2.33937229555268	0.0297044221110994	0.271711770294632	-3.62544416353607	"NO"
"Vamp2"	-0.129237848321504	7.25031428522563	-2.33896663427785	0.0297296156951706	0.27171369773166	-3.72803747460634	"NO"
"Ptdss1"	0.0681196452215085	6.17427376170962	2.33737743280937	0.0298285033450893	0.272267539522554	-3.7282267218064	"NO"
"Chd1"	-0.0973448864592346	6.32752118620705	-2.33682444567805	0.0298629840472645	0.272267539522554	-3.73264183519532	"NO"
"Rcn1"	0.115340256718971	6.43022063255951	2.33678707128623	0.0298653158008833	0.272267539522554	-3.73405836759714	"NO"
"Rgag4"	-0.180214199183767	3.43334653271538	-2.33491566038328	0.0299822867151292	0.272626336153186	-3.45813425942555	"NO"
"Lpin2"	-0.299198276098679	7.85184089161875	-2.334872157067	0.0299850108792331	0.272626336153186	-3.72164543997062	"NO"
"4632415L05Rik"	-0.111445433145763	4.61385489805644	-2.33470141275244	0.0299957050450951	0.272626336153186	-3.58784559317608	"NO"
